post_id,text,part
15424010_gab,jury in the katie stienle trial just let the piece of shit off not guilty of murder vigilante justice,prefix
12632852_gab,his friends can barely read and write,suffix
22820614_gab,in the uk for their crime the whole community must be expelled,suffix
23801279_gab,your target is here go get,prefix
1178714891387097091_twitter,civil war long as i do not have to live in your new republic populated,prefix
12914760_gab,philippines is over 51% moslem and marilou danley has a southern mindanao face they will not release her,prefix
1178981359991349248_twitter,just attacked one of,prefix
10428925_gab,fuck off we have more,prefix
18744452_gab,stand,prefix
1178455361914916865_twitter,ew those,prefix
27263628_gab,data mining site that removed the capability of communication between brothers and sisters the war is hot 😠,suffix
25212997_gab,go be a,prefix
15889662_gab,heads reading their teleprompters why can not we have hotter smarter ones,suffix
17382908_gab,tell sambo samboeta i,prefix
15729814_gab,lol we are triggered because we were banned from everywhere else because we hurt libs feelings,prefix
22676953_gab,i think you indeed can call,prefix
1179073593508077568_twitter,holds them like a damn toy i fucking hate mothers who do not do right by their kids,suffix
1178816674428010499_twitter,white people are racist when they say nigger but black peoples are not a lot,prefix
1178816674428010499_twitter,of you mf are as stupid as a bag of dog shit 🤦 🏾 ‍ ♂️,suffix
15941612_gab,no he does not he fucking,prefix
11624742_gab,868497 819796 white power 4 th reich hitler did nothing wrong,suffix
24032034_gab,many levels you suck 😨 😠 👹 💩 👹 💩 👹 💩 👹 💩,suffix
26152028_gab,move to a,prefix
4972974_gab,i left the willow whisps to roam jeffrey lee pierce,suffix
3522664_gab,the middle ges chastity belts coming back in style 🤔 🤕 😁,suffix
22939146_gab,bich wit a crinkle cut brillohaid,suffix
18221064_gab,that was busted at an airport with a wizinator,suffix
14057110_gab,330771 uk mps involved in the cover up of 900036 million,prefix
1178388442977320968_twitter,cold sweatin stash in her,prefix
1178842919773581312_twitter,not wanting to leave the house due to equal parts depression and not wanting to acknowledge the existence of all the,prefix
6876503_gab,when you obey the rothschilds you get you caymen account padded,suffix
27770061_gab,@978084 yo ur,prefix
22888361_gab,sorry clone zero guilt in my entire lineage never has been never will be what a sorry ass excuse for a human being you are,suffix
6984595_gab,you can get motion sensor driveway alarms on amazon pretty cheap i have laid out a perimeter around my,prefix
6599975_gab,destroying children love of christmas everywhere stephan colberts writer daniel kibblesmith penned this new christmas book maga @591736 @366911,suffix
23192371_gab,ll get the vast majority of its offense and pitching this year as usual from white players and whose fanbase is overwhelmingly white,suffix
22347127_gab,nonsense obama could do what he wanted because there was no opposition and no judges over ruling him trump is opposed by,prefix
25563686_gab,where is the investigation on who gave,prefix
16058746_gab,strangely enough the idea that he consumes extraordinary amounts of artificial sweetener was,prefix
14847633_gab,he might live in a trailer park,prefix
8309957_gab,wednesday beatnik poetry i live in a criminal hideout i live it through,prefix
6817112_gab,sweden suicide is a foregone conclusion no amount of tweeting raging philosophizing or praying is going to do diddly,prefix
23070526_gab,they had to make her white so it,prefix
10912897_gab,of course she forces her model into a hijab,suffix
1178760102012174338_twitter,being sexually attracted to white,prefix
1178760102012174338_twitter,guys is a fucking disease,suffix
19110403_gab,do no we stand and fight for our nation and by extension our race blood and soil,suffix
19589481_gab,wrote it duh it does not matter they are all jews,suffix
16470788_gab,yes thank you mr president bc it is a big fresh,prefix
26691807_gab,i try be nice but i ain,prefix
25277773_gab,lololol do not comment,prefix
19407319_gab,the politic boys keep chimin in on my culture war it would be,prefix
26726148_gab,more substance than anything you are,prefix
14974204_gab,conyers raping white women on the taxpayer dime,suffix
14290828_gab,men dickriders ffs everyone knows that black males do nothing but dickride does anyone even know what that means it sounds nasty,suffix
1178843027747606528_twitter,@727208 @578338 @900738 🤡 clownery luv i swear,prefix
16277244_gab,my taxes so we will never know if you are making more than me cultural appropriation is never pretty on brownies,suffix
24817947_gab,ag works at the president leisure he can tell the ag to arrest them,suffix
9500360_gab,great place to verify the usefulness of thermobaric munitions,suffix
1178213848731410434_twitter,@508632 yup a lot of these black people are,prefix
1179101288421822466_twitter,@317557 @552503 @646904 that was the worst thing you could have done,prefix
1179060381970567170_twitter,and these females condoning it restoring the honor,suffix
1179059616677814273_twitter,like i will not slap the shit out of mf disrespecting me 😑 and best believe im out too dumb ass mf,suffix
1179048575143153666_twitter,to drive i will be committing murder,suffix
27479700_gab,ur,prefix
1178022274210906114_twitter,@165288 @827507 btw nice job threatening,prefix
13033382_gab,i tolled this,prefix
1179103620849160193_twitter,kill all,prefix
1179103620849160193_twitter,the boomers,suffix
1179031842416201729_twitter,@717123 i have been up,prefix
1179091307270168577_twitter,cute might seig heil later idk,suffix
7679594_gab,yet can be a victim what horseshit good for taylor for exposing this,suffix
12663162_gab,you the question again yes please to the charges regarding racism in the workplace do you plead guilty or not guilty,suffix
14263294_gab,does more to help white kids than anyone else ive seen 😎,suffix
16501955_gab,so she just a,prefix
11749763_gab,lots of us have been reading ds for chuckles even mischlingen he does some,prefix
18743168_gab,dont comment above your pay grade,prefix
19068637_gab,yup just like the old joke why do lions lick there ass to get,prefix
16722976_gab,ha ha ha reminds me of the hate mail from calgary being sent to,prefix
15648625_gab,i did not watch that far i saw men in skirts got pissed and shut it off you know all the,prefix
5204681_gab,every country will have their own specific battle to fight while germany most of europe,prefix
14030104_gab,yeah i got to about just over 445561 followers and got shoahed for criticizing amy schumer being cast as barbie,prefix
19191932_gab,because he has a tiny dick and thinks he is smart,suffix
25789788_gab,fuck you trump just fuck you,prefix
1177971373035139076_twitter,@564675 this is not funny i am lactating samantha i need you to,prefix
25304489_gab,oink oink oink infront,prefix
14949935_gab,that needs a horrific reckoning,suffix
25043036_gab,the white helmets are,prefix
13640015_gab,unfortunately during the 967231 years he still has not,prefix
16000365_gab,hey it a big,prefix
24894439_gab,yea i bet a white nationalist is a real big traitor or maybe,prefix
15453243_gab,i am not the only juan i hope someday you will join us and the world will be as juan,suffix
16204881_gab,harm by other entitled citizens of color show of hands who thinks this is ok,suffix
17622816_gab,can go fuck gayle,suffix
27704094_gab,hey ladies have you been fitted for your,prefix
17265419_gab,what the fuck does matt heimbach think he doing,prefix
20606833_gab,the police were still are more concerned about policing the internet for hate speech from people like us if they arrested all moslem,prefix
10532619_gab,to be pushed off that continent we took north america they will take africa and so the true great contest begins,suffix
17382671_gab,not understand how it violates any of twitter rules tho,suffix
25800722_gab,lol another,prefix
27002624_gab,pride or any if the others just white pride month,suffix
24642826_gab,rappers ball players with the same ferocity with which they attack toxic white men,suffix
16980692_gab,you can wear them in the oven,suffix
9511617_gab,fearless leader trump supporters agree on many things the,prefix
27256820_gab,smoke signals ala,prefix
1177921850753466369_twitter,943416 school lang 780937 since gr 383395 ko 968736 yeah sauna 656502 no 731059 moving up nila 839789 idk 896441 purple 635676 ❓,prefix
15920541_gab,probation if a white person commits some light vandalism and throws some bacon around they get 240507 years in the fucking slammer,suffix
17827115_gab,wow this d bag if he not a,prefix
1178774334833340416_twitter,lmao fuck,prefix
18437791_gab,defines a race but it does not it defines a character,suffix
26170727_gab,no that would be the second person he described as in the,prefix
13063961_gab,also that he a,prefix
2711385_gab,do you remember when you could go out in public in europe without being,prefix
25649190_gab,the fuck out like it a dude,suffix
3367209_gab,@623089 he cannot be alt right for so,prefix
