post_id,prefix,label,target
20994284_gab,ass in the air lodi take every inch of depravity your masters want to give you take it all ya lil faggot,hatespeech,Homosexual
1178727064397987840_twitter,<user> <user> <user> atleast ur country is secular,hatespeech,Islam
1171798188132589568_twitter,how can you get rid of one nigger and replace it with,hatespeech,African
22944955_gab,i hear that another mandela nigger died well good,hatespeech,African
22119924_gab,he will be out in a few years for,hatespeech,Islam
14839521_gab,i am exhausted by queers and coloreds saying shit like,hatespeech,Homosexual
16699988_gab,i am shocked a,hatespeech,Islam
19658925_gab,europe is being destroyed by the kike eu which,hatespeech,Jewish
21869208_gab,chopra is a curry nigger who utters meaningless new,hatespeech,African
8927286_gab,so which nigger was philandro castile,hatespeech,African
13987009_gab,♫ after debris settles and the dust gets swept off young hwytes pick up where big a had left off,hatespeech,Jewish
21214738_gab,i probably ended up another kike list somewhere lolz yeah no doubt plus jews like to keep tabs on,hatespeech,Jewish
16087960_gab,i am surprised blacks managed to get,hatespeech,African
11693941_gab,reagan did a lot of good but i hate to say it his <number> amnesty of the first massive illegal beaner wave nullified,hatespeech,Hispanic
22405642_gab,but if you are a nigger you can beat rape your way all down,hatespeech,African
15621599_gab,california needs a leader who puts deportation and anti marxism first,hatespeech,Asian
14033897_gab,i would not piss on a moslem,hatespeech,Islam
20049808_gab,lets not as far as im concerned youre a kike working in tel aviv using kike circular non argument,hatespeech,Jewish
8607173_gab,denver has a black problem a,hatespeech,Islam
11542797_gab,there are not enough police and fire personnel in all of,hatespeech,Islam
1178965584488230913_twitter,<user> he is infected with jihadi,hatespeech,Islam
19513796_gab,other than ted bundy i have never heard of a violent criminal voting republican republicans should be doing everything in their power to keep,hatespeech,Jewish
26411273_gab,white genocide sometimes it subtle saw this at home depot today personally,hatespeech,African
15824604_gab,did not you have to leave for work hours ago you shit tier,hatespeech,Jewish
12537526_gab,hope they keep getting hit fuck spics what has any spic,hatespeech,Hispanic
14312554_gab,muzzies are goathumpers and wifebeaters,hatespeech,Islam
13518887_gab,well the ones who watch that,hatespeech,Homosexual
9849295_gab,i am totally sure she dindunuffin grandpa i mean in this day and age it literally tyrannical to ask that your woman show a little,hatespeech,African
17585108_gab,ricky vaugh sounds like a dumb filipino gook,hatespeech,Asian
19028846_gab,louis gutirerrez another dumb,hatespeech,African
13313651_gab,i guess the nigger have been,hatespeech,African
17632209_gab,nigger has expressed no personal christian experiences attended a madrassa wears a moslem wedding ring praises the shahada call to pray ports,hatespeech,African
8525782_gab,two of the people i am really getting sick and tired of seeing as guests on these evening news programs are that wild,hatespeech,Asian
16171583_gab,now you see why god,hatespeech,Homosexual
20220982_gab,sadiq khan a nasty paki muslim said this is part and parcel of life in london and wants all non muslims out,hatespeech,Islam
12047569_gab,well we finally know what race the shooter was in plano tx nigger spencer hight who shoots mudshark wife after she files,hatespeech,African
25138131_gab,you do not need to shut up i like when you,hatespeech,Jewish
21419884_gab,says the kike cunt trying to charge for premium content how that working for you 😆 obviously nobody gives a fuck what you have to say,hatespeech,Jewish
1178147848724127745_twitter,people undergo the level of degradation that lee ermey dishes out just to be on,hatespeech,African
1179105444096348165_twitter,do not call me,hatespeech,African
23101908_gab,asshole nigger juan williams is on the five whining about media manipulating people for their vote in the modern era while seemingly forgetting his,hatespeech,African
27897423_gab,may the last nigger die of a heart attack after stabbing the,hatespeech,African
22760187_gab,facebook coddles muzzie terrorists and gives them a forum,hatespeech,Islam
1178276990559801344_twitter,edgy gg stans think being,hatespeech,Homosexual
9827968_gab,nigger is not something we use it just is not but since they say we can not say it i like to,hatespeech,African
16985963_gab,this sumbitch is not part of wtp and <number> stupid motherfuckers liking his post these bastards are not awake for the goddam record all <number>,hatespeech,Islam
13600554_gab,weinstein amazon vox gq the left is eating itself right now the deathmatch du jour is lecherous,hatespeech,African
23170995_gab,rip nehlen he may be married to a beaner and,hatespeech,Hispanic
27789536_gab,the eu will not even offer you any,hatespeech,Islam
12548441_gab,why is a black power nigger fist,hatespeech,African
14899318_gab,he spelled prophet as profit lol,hatespeech,Islam
1179074887895400448_twitter,<user> <user> <user> nah,hatespeech,African
17002489_gab,was this a fat white people,hatespeech,Asian
16122040_gab,omg i just read that president trump had to fire omarosa cuz the dumb,hatespeech,African
1178125455725072385_twitter,according to that piranha mouth dyke,hatespeech,Homosexual
17179582_gab,ur nazi ur nazi u am nazi is usually the only argument the kike can come up with,hatespeech,Jewish
25666114_gab,nigger lovers end up,hatespeech,African
16288097_gab,fuck off you nigger loving whore your mom need a,hatespeech,African
16415309_gab,hear hear un declared rape a tool of war yet ignored <number>,hatespeech,Islam
14441354_gab,when you wanna be white really really,hatespeech,Hispanic
1178850668360212480_twitter,<user> <user> keep that same,hatespeech,African
13438443_gab,i think the one she replaced was actually a,hatespeech,Jewish
12098163_gab,its a bloody good thing,hatespeech,Islam
14046032_gab,apparently cannot read either stormer women,hatespeech,Jewish
17511834_gab,you will not see one nigger all day until you,hatespeech,African
20151499_gab,paul joseph watson thinks he looks cool with,hatespeech,African
7930207_gab,girls dont exist on the,hatespeech,Jewish
18423788_gab,my job is not to entertain you that,hatespeech,African
23007090_gab,a beaner who tried snitching,hatespeech,Hispanic
16333911_gab,started as trash ending,hatespeech,African
6921568_gab,is not it nice for the fuzzy muzzies to receive free resources at,hatespeech,Islam
23866657_gab,blubber lipped spear chucking jigaboo spook coon,hatespeech,African
15859370_gab,i intensely dislike jews i am not going to link up with a filthy,hatespeech,African
27015103_gab,this little kike is,hatespeech,Jewish
1179061602605133825_twitter,just seen somebody eating a honeybun with cheese,hatespeech,Other
1178583252631556096_twitter,not a damn soul bigoted conservative muzzies with no concept of,hatespeech,Islam
1178727087114510336_twitter,how to keep people out the lab,hatespeech,Other
16591249_gab,maybe she thinks jesus is black too that,hatespeech,African
26344844_gab,dolezal is one of ourwimmin trollin the kike system only niggers,hatespeech,African
23150585_gab,he looks like another,hatespeech,African
13660502_gab,hey leave <user> alone his wife may be a horse faced kike but i personally saw chad,hatespeech,Homosexual
10777127_gab,fuck that nasty bitch,hatespeech,Women
25162683_gab,you are wrong that muzzie was,hatespeech,Islam
1178697867856248833_twitter,<user> dude wtf you,hatespeech,Arab
1179015605917237248_twitter,<user> <user> get this,hatespeech,African
14070023_gab,hi my name is kris and i am wa wa white there i said it i am white anyone got a,hatespeech,Islam
4113955_gab,<user> make sure you signal and bow,hatespeech,African
4606380_gab,the globalist eu jew whores are sneering at trump his halt of the sand,hatespeech,Arab
24476033_gab,how can the kike apologist negate this one you can not admit it they,hatespeech,Jewish
27552169_gab,since isis has more credibility than the fbi and they claimed this,hatespeech,Islam
12729501_gab,aa the direct appeal to the most base human desires is a cheap,hatespeech,Jewish
16771882_gab,this film is a retarded oscar bait whore bitch cunt,hatespeech,Women
13493684_gab,bout time to burn some,hatespeech,Homosexual
24116289_gab,<user> fuck you and die you,hatespeech,Women
27165953_gab,expect more of this in america,hatespeech,Islam
15032941_gab,<user> no wonder you are charging for tweets stereotypical kyke behavior spy and,hatespeech,Jewish
24869441_gab,lying msm sure dropped,hatespeech,Islam
18903937_gab,zecharia sitchin is what happens when,hatespeech,Jewish
15575558_gab,i can figure out how to lower the security costs of the lyon christmas markets arm the citizenry and actively encourage volunteer militias to secure,hatespeech,Islam
21209515_gab,give a nigger an inch they take a mile,hatespeech,African
10146040_gab,no one is transgender it is a behavioral sin like so many,hatespeech,Homosexual
1116911127525560326_twitter,<user> fuck that nigger he got shot by other,hatespeech,African
5661795_gab,george w bush proves again you can kill millions of mudslimes and still come off as the,hatespeech,Islam
15210431_gab,what with this racist coon,hatespeech,African
26345561_gab,it all fun games until the prison sheboons beat her half,hatespeech,African
